model,checkpoint,eng_acc,nld_acc,spa_acc,fra_acc,rus_acc,ita_acc,por_acc,tur_acc,ara_acc,deu_acc,eng_se,nld_se,spa_se,fra_se,rus_se,ita_se,por_se,tur_se,ara_se,deu_se,source_path
HPLT/hplt2c_eng_checkpoints,checkpoint_0041000,0.9896103896103896,0.7812097812097812,0.8476977567886659,0.8763736263736264,0.5498434237995825,0.7112370790263421,0.7821522309711286,0.6842709529276694,0.7415637860082305,0.845082680591819,0.0036541501731241,0.0085630139329323,0.0071280597985143,0.0065207943365496,0.0080369000424453,0.0082754129585588,0.0074767820530034,0.0111364621780598,0.012559223891822,0.0075478728453075,multiblimp/results/HPLT/hplt2c_eng_checkpoints/checkpoint_0041000/all.csv
HPLT/hplt2c_eng_checkpoints,checkpoint_0042000,0.990909090909091,0.7807807807807807,0.8524203069657615,0.8854003139717426,0.5391440501043842,0.7052350783594532,0.7811679790026247,0.6814006888633755,0.7358024691358025,0.8577023498694517,0.0034203866385097,0.0085690511217678,0.0070361949272859,0.0063104719099484,0.0080523428452759,0.0083256206689614,0.0074889368882637,0.0111634806780652,0.0126490194011336,0.0072877279472184,multiblimp/results/HPLT/hplt2c_eng_checkpoints/checkpoint_0042000/all.csv
HPLT/hplt2c_eng_checkpoints,checkpoint_0043000,0.9883116883116884,0.7863577863577863,0.8610783156237701,0.8901098901098901,0.5506263048016702,0.713571190396799,0.7965879265091863,0.6905855338691159,0.731687242798354,0.8550913838120104,0.0038732675319774,0.0084895074460312,0.00686126216746,0.006195857279249,0.0080356229526718,0.0082554123350546,0.0072911786904354,0.0110752865180993,0.0127114549786593,0.0073430816549188,multiblimp/results/HPLT/hplt2c_eng_checkpoints/checkpoint_0043000/all.csv
HPLT/hplt2c_eng_checkpoints,checkpoint_0044000,0.987012987012987,0.7915057915057915,0.8622589531680441,0.8975667189952904,0.555062630480167,0.717572524174725,0.7913385826771654,0.6762342135476463,0.7086419753086419,0.8616187989556136,0.004080099069444,0.0084140077867208,0.0068367266082602,0.0060069525373713,0.0080280059557413,0.0082204982273043,0.0073602872783675,0.0112108868989217,0.0130358330506543,0.0072031277729622,multiblimp/results/HPLT/hplt2c_eng_checkpoints/checkpoint_0044000/all.csv
HPLT/hplt2c_eng_checkpoints,checkpoint_0045000,0.9883116883116884,0.7850707850707851,0.8598976780794962,0.8999215070643642,0.5279227557411273,0.7182394131377126,0.7959317585301837,0.6940298507462687,0.7308641975308642,0.8711923411662315,0.0038732675319774,0.008508068885732,0.0068856306329982,0.0059452891588093,0.0080645283729966,0.0082146015978199,0.0072999207716288,0.0110409013358211,0.0127237738758906,0.0069879993445038,multiblimp/results/HPLT/hplt2c_eng_checkpoints/checkpoint_0045000/all.csv
HPLT/hplt2c_eng_checkpoints,checkpoint_0046000,0.987012987012987,0.7867867867867868,0.8614718614718615,0.9097331240188384,0.5427974947807933,0.7205735245081694,0.801509186351706,0.682548794489093,0.7168724279835391,0.865970409051349,0.004080099069444,0.0084832926605693,0.0068531023020644,0.0056770340403416,0.0080474904094059,0.0081937874522684,0.0072246527345167,0.0111527320184629,0.0129248014998734,0.0071068452671592,multiblimp/results/HPLT/hplt2c_eng_checkpoints/checkpoint_0046000/all.csv
HPLT/hplt2c_eng_checkpoints,checkpoint_0047000,0.987012987012987,0.803946803946804,0.8658008658008658,0.9097331240188384,0.5381002087682673,0.7252417472490831,0.8047900262467191,0.6888633754305397,0.7275720164609053,0.8668407310704961,0.004080099069444,0.0082229847158092,0.0067620991183331,0.0056770340403416,0.0080536492800109,0.0081513311693246,0.0071793448234046,0.011092208905565,0.0127724941515336,0.0070872922851713,multiblimp/results/HPLT/hplt2c_eng_checkpoints/checkpoint_0047000/all.csv
HPLT/hplt2c_eng_checkpoints,checkpoint_0047684,,,,,,,,,,,,,,,,,,,,,multiblimp/results/HPLT/hplt2c_eng_checkpoints/checkpoint_0047684/all.csv
HPLT/hplt2c_eng_checkpoints,main,0.9896103896103896,0.7983697983697984,0.8669815033451397,0.9081632653061223,0.5373173277661796,0.7252417472490831,0.8064304461942258,0.6848450057405281,0.7209876543209877,0.8677110530896431,0.0036541501731241,0.008310146982217,0.0067368767353573,0.0057212440070738,0.0080546058001054,0.0081513311693246,0.0071563982542084,0.0111309996232835,0.0128673017382357,0.0070676385720462,multiblimp/results/HPLT/hplt2c_eng_checkpoints/main/all.csv
HPLT/hplt2c_fra_checkpoints,checkpoint_0001000,0.6493506493506493,0.5945945945945946,0.6855568673750492,0.9034536891679747,0.5443632567849687,0.5431810603534512,0.6066272965879265,0.6750861079219288,0.6617283950617284,0.6892950391644909,0.0171961330423003,0.010169137254373,0.0092106539822522,0.0058508784745003,0.0080452773632501,0.0090961188684189,0.0088482137012433,0.0112212089763697,0.0135732709447848,0.0096538747062559,multiblimp/results/HPLT/hplt2c_fra_checkpoints/checkpoint_0001000/all.csv
HPLT/hplt2c_fra_checkpoints,checkpoint_0002000,0.7402597402597403,0.570999570999571,0.7166469893742621,0.9791993720565147,0.5409707724425887,0.598866288762921,0.6204068241469817,0.682548794489093,0.654320987654321,0.7053959965187119,0.0158021557468331,0.0102512214989878,0.0089395204773875,0.0028273141992179,0.0080499710804447,0.0089499638509359,0.008790022766141,0.0111527320184629,0.0136440654058039,0.0095095683712065,multiblimp/results/HPLT/hplt2c_fra_checkpoints/checkpoint_0002000/all.csv
HPLT/hplt2c_fra_checkpoints,checkpoint_0003000,0.7740259740259741,0.592020592020592,0.7316017316017316,0.9823390894819466,0.5540187891440501,0.60486828942981,0.6515748031496063,0.6808266360505166,0.665843621399177,0.720626631853786,0.0150716800552282,0.0101792643144666,0.008790728853833,0.0026093813029216,0.0080298563831023,0.0089271558737756,0.0086303704237782,0.0111688257226169,0.0135323387471667,0.0093599309253003,multiblimp/results/HPLT/hplt2c_fra_checkpoints/checkpoint_0003000/all.csv
HPLT/hplt2c_fra_checkpoints,checkpoint_0004000,0.8246753246753247,0.6246246246246246,0.7371113734750099,0.990188383045526,0.5451461377870563,0.6042014004668222,0.6673228346456693,0.6670493685419059,0.648559670781893,0.7267188859878155,0.0137030631492156,0.01002931573674,0.0087327318011186,0.0019526728780335,0.00804414078711,0.0089297593984695,0.0085343806196506,0.0112913230981824,0.0136965954802922,0.0092963618742855,multiblimp/results/HPLT/hplt2c_fra_checkpoints/checkpoint_0004000/all.csv
HPLT/hplt2c_fra_checkpoints,checkpoint_0005000,0.8532467532467533,0.6297726297726298,0.7560015741833923,0.9929356357927788,0.5427974947807933,0.6282094031343781,0.6630577427821522,0.6739380022962113,0.7086419753086419,0.7432550043516101,0.0127522206530953,0.0100012668558734,0.0085202537597485,0.0016591947988472,0.0080474904094059,0.0088249689144734,0.0085614225957559,0.0112314541957336,0.0130358330506543,0.0091126544550715,multiblimp/results/HPLT/hplt2c_fra_checkpoints/checkpoint_0005000/all.csv
HPLT/hplt2c_fra_checkpoints,checkpoint_0006000,0.874025974025974,0.6872586872586872,0.7662337662337663,0.9909733124018838,0.531054279749478,0.6242080693564521,0.6863517060367454,0.6768082663605052,0.6954732510288066,0.7597911227154047,0.0119579659236454,0.0096024401670959,0.0083959375710262,0.0018736802272124,0.0080615396566675,0.0088440294806571,0.0084040251272217,0.0112056969721053,0.0132027621543331,0.0089118244310737,multiblimp/results/HPLT/hplt2c_fra_checkpoints/checkpoint_0006000/all.csv
HPLT/hplt2c_fra_checkpoints,checkpoint_0007000,0.8701298701298701,0.6379236379236379,0.7918142463597009,0.9905808477237048,0.5305323590814196,0.6388796265421808,0.696522309711286,0.6601607347876005,0.7004115226337448,0.7763272410791993,0.0121143833819231,0.0099543589528899,0.0080544302812341,0.0019135999926793,0.0080620598963716,0.0087709630623732,0.0083276683195832,0.0113484761044048,0.0131416850550807,0.0086926851154236,multiblimp/results/HPLT/hplt2c_fra_checkpoints/checkpoint_0007000/all.csv
HPLT/hplt2c_fra_checkpoints,checkpoint_0008000,0.8519480519480519,0.7018447018447018,0.7941755214482488,0.9945054945054944,0.5388830897703549,0.6558852950983661,0.7099737532808399,0.6636050516647531,0.6905349794238683,0.7663185378590078,0.012798770676051,0.0094748128784028,0.0080205551204049,0.0014644285515801,0.0080526727841868,0.0086751567347314,0.0082192523921708,0.0113202364715317,0.0132620446572348,0.0088275824849974,multiblimp/results/HPLT/hplt2c_fra_checkpoints/checkpoint_0008000/all.csv
HPLT/hplt2c_fra_checkpoints,checkpoint_0009000,0.8922077922077922,0.6864006864006864,0.8083431719795356,0.9945054945054944,0.5427974947807933,0.667889296432144,0.7253937007874016,0.6601607347876005,0.7152263374485597,0.7815491731940818,0.011175869630098,0.0096095990929542,0.0078083217874019,0.0014644285515801,0.0080474904094059,0.0086001384974447,0.008084155456042,0.0113484761044048,0.0129474284803543,0.0086194586031675,multiblimp/results/HPLT/hplt2c_fra_checkpoints/checkpoint_0009000/all.csv
HPLT/hplt2c_fra_checkpoints,checkpoint_0010000,0.8896103896103896,0.7052767052767053,0.8162140889413617,0.9937205651491364,0.5433194154488518,0.6768922974324775,0.7244094488188977,0.6578645235361653,0.6946502057613169,0.7841601392515231,0.0112932426817837,0.0094431277463989,0.0076834420260431,0.0015649220378734,0.0080467616290863,0.0085397510201126,0.008093134044465,0.0113669307107178,0.013212766534824,0.0085820925766475,multiblimp/results/HPLT/hplt2c_fra_checkpoints/checkpoint_0010000/all.csv
HPLT/hplt2c_fra_checkpoints,checkpoint_0011000,0.874025974025974,0.7057057057057057,0.8299881936245572,0.9948979591836736,0.5519311064718163,0.6815605201733911,0.7473753280839895,0.642939150401837,0.7094650205761317,0.7845953002610966,0.0119579659236454,0.0094391219861613,0.007452005481872,0.0014114370795216,0.0080334497749856,0.0085070195896617,0.0078704538820511,0.0114797380349705,0.0130249651123136,0.0085758154458367,multiblimp/results/HPLT/hplt2c_fra_checkpoints/checkpoint_0011000/all.csv
HPLT/hplt2c_fra_checkpoints,checkpoint_0012000,0.8961038961038961,0.7057057057057057,0.8248720975993703,0.9945054945054944,0.5451461377870563,0.6908969656552184,0.7526246719160105,0.6561423650975889,0.7144032921810699,0.799390774586597,0.0109959675897791,0.0094391219861613,0.0075399531449691,0.0014644285515801,0.00804414078711,0.0084385930572265,0.0078155570163717,0.0113805774941226,0.0129586626190362,0.0083537217278822,multiblimp/results/HPLT/hplt2c_fra_checkpoints/checkpoint_0012000/all.csv
HPLT/hplt2c_fra_checkpoints,checkpoint_0013000,0.8909090909090909,0.7147147147147147,0.8299881936245572,0.9945054945054944,0.5396659707724426,0.6725575191730577,0.7270341207349081,0.6383467278989667,0.7185185185185186,0.7980852915578764,0.0112348069209695,0.0093526549243201,0.007452005481872,0.0014644285515801,0.0080516763053651,0.0085692733068377,0.0080690814105701,0.0115119910249772,0.012901961986393,0.0083740127811912,multiblimp/results/HPLT/hplt2c_fra_checkpoints/checkpoint_0013000/all.csv
HPLT/hplt2c_fra_checkpoints,checkpoint_0014000,0.8987012987012987,0.728013728013728,0.8343171979535616,0.9948979591836736,0.5495824634655533,0.6935645215071691,0.7457349081364829,0.653272101033295,0.7234567901234568,0.799390774586597,0.0108733723614872,0.0092166297167922,0.007375678549284,0.0014114370795216,0.0080373212717052,0.0084183063200582,0.0078872957361763,0.0114029540516902,0.0128321568467537,0.0083537217278822,multiblimp/results/HPLT/hplt2c_fra_checkpoints/checkpoint_0014000/all.csv
HPLT/hplt2c_fra_checkpoints,checkpoint_0015000,0.8857142857142857,0.7117117117117117,0.8284140102321921,0.9945054945054944,0.5519311064718163,0.7012337445815272,0.7388451443569554,0.6521239954075775,0.7061728395061728,0.8080939947780679,0.0114656171381367,0.0093819781951224,0.007479323141103,0.0014644285515801,0.0080334497749856,0.0083581265508712,0.0079564306725821,0.0114117763519543,0.0130681266584812,0.008214860824946,multiblimp/results/HPLT/hplt2c_fra_checkpoints/checkpoint_0015000/all.csv
HPLT/hplt2c_fra_checkpoints,checkpoint_0016000,0.8974025974025974,0.7365937365937366,0.8394332939787486,0.9948979591836736,0.5300104384133612,0.7025675225075025,0.738517060367454,0.6452353616532721,0.7325102880658436,0.8054830287206266,0.0109349419429494,0.0091233833345038,0.0072831375422385,0.0014114370795216,0.0080625712857336,0.0083473763845829,0.0079596590308685,0.0114631814571297,0.0126990802279793,0.0082571834686754,multiblimp/results/HPLT/hplt2c_fra_checkpoints/checkpoint_0016000/all.csv
HPLT/hplt2c_fra_checkpoints,checkpoint_0017000,0.887012987012987,0.7378807378807379,0.842581660763479,0.9948979591836736,0.537839248434238,0.7005668556185395,0.7483595800524935,0.6710677382319173,0.7358024691358025,0.81940818102698,0.0114086403735545,0.0091090150221687,0.0072248915380464,0.0014114370795216,0.0080539703392134,0.0083634698551759,0.007860277534874,0.0112567323633259,0.0126490194011336,0.0080246143823105,multiblimp/results/HPLT/hplt2c_fra_checkpoints/checkpoint_0017000/all.csv
HPLT/hplt2c_fra_checkpoints,checkpoint_0018000,0.9012987012987012,0.7425997425997426,0.8445493900039355,0.9956828885400314,0.534446764091858,0.7142380793597866,0.7513123359580053,0.6756601607347876,0.7423868312757201,0.8054830287206266,0.0107485639231647,0.0090554648439207,0.0071879725356134,0.0012988453404659,0.0080579422503463,0.0082496485188342,0.0078294255720642,0.0112160575581314,0.0125461657456358,0.0082571834686754,multiblimp/results/HPLT/hplt2c_fra_checkpoints/checkpoint_0018000/all.csv
HPLT/hplt2c_fra_checkpoints,checkpoint_0019000,0.9,0.7112827112827113,0.842581660763479,0.9941130298273156,0.5347077244258872,0.7155718572857619,0.7555774278215223,0.6595866819747417,0.7242798353909465,0.7950391644908616,0.0108112495523467,0.0093861261085738,0.0072248915380464,0.0015155284340478,0.0080576500214878,0.0082380547844135,0.0077839970264249,0.0113531175621079,0.0128203334971038,0.0084208259440946,multiblimp/results/HPLT/hplt2c_fra_checkpoints/checkpoint_0019000/all.csv
HPLT/hplt2c_fra_checkpoints,checkpoint_0020000,0.9051948051948052,0.7314457314457314,0.8543880362062181,0.9948979591836736,0.5506263048016702,0.7109036345448483,0.7536089238845144,0.6371986222732492,0.7374485596707819,0.8289817232375979,0.0105570294082265,0.0091798576762648,0.0069971917623846,0.0014114370795216,0.0080356229526718,0.0082782483318476,0.0078050919202725,0.0115198759512612,0.012623649551219,0.0078545033391549,multiblimp/results/HPLT/hplt2c_fra_checkpoints/checkpoint_0020000/all.csv
HPLT/hplt2c_fra_checkpoints,checkpoint_0021000,0.9077922077922078,0.7374517374517374,0.8473042109405746,0.9968602825745684,0.5302713987473904,0.7159053017672558,0.7739501312335958,0.6549942594718714,0.7366255144032922,0.8150565709312445,0.0104263349927844,0.0091138156396291,0.0071356062978885,0.0011083137374534,0.0080623166972394,0.0082351425456502,0.0075761948807061,0.0113895832202238,0.0126363629037345,0.0080991290163683,multiblimp/results/HPLT/hplt2c_fra_checkpoints/checkpoint_0021000/all.csv
HPLT/hplt2c_fra_checkpoints,checkpoint_0022000,0.903896103896104,0.728013728013728,0.8689492325855962,0.9952904238618524,0.5469728601252609,0.7252417472490831,0.7706692913385826,0.6504018369690011,0.7127572016460906,0.8128807658833769,0.0106214642555478,0.0092166297167922,0.0066944461693088,0.0013563323245813,0.0080414108019496,0.0081513311693246,0.0076147851143689,0.0114248728456233,0.0129809728800158,0.0081357506058157,multiblimp/results/HPLT/hplt2c_fra_checkpoints/checkpoint_0022000/all.csv
HPLT/hplt2c_fra_checkpoints,checkpoint_0023000,0.9142857142857144,0.7323037323037324,0.8618654073199528,0.9941130298273156,0.5441022964509394,0.72324108036012,0.770997375328084,0.6590126291618829,0.7349794238683127,0.8154917319408181,0.0100883980514828,0.0091705555330615,0.0068449238046199,0.0015155284340478,0.0080456517686251,0.008169662649654,0.0076109557759362,0.011357740467319,0.0126616192139125,0.0080917542584207,multiblimp/results/HPLT/hplt2c_fra_checkpoints/checkpoint_0023000/all.csv
HPLT/hplt2c_fra_checkpoints,checkpoint_0024000,0.8987012987012987,0.7464607464607464,0.8650137741046832,0.9948979591836736,0.5401878914405011,0.7252417472490831,0.7667322834645669,0.6446613088404133,0.7193415637860082,0.8137510879025239,0.0108733723614872,0.0090106257988082,0.0067788169465437,0.0014114370795216,0.0080510008808272,0.0081513311693246,0.0076602282881838,0.0114673475874542,0.012890462177155,0.0081211522278178,multiblimp/results/HPLT/hplt2c_fra_checkpoints/checkpoint_0024000/all.csv
HPLT/hplt2c_fra_checkpoints,checkpoint_0025000,0.9116883116883115,0.7395967395967395,0.8543880362062181,0.9960753532182104,0.5349686847599165,0.7185728576192064,0.7608267716535433,0.653272101033295,0.7555555555555555,0.8281114012184508,0.0102255558397948,0.0090897003383698,0.0069971917623846,0.0012386444851877,0.0080573555764095,0.0082116449230044,0.0077266580835882,0.0114029540516902,0.0123292071184026,0.0078703293273425,multiblimp/results/HPLT/hplt2c_fra_checkpoints/checkpoint_0025000/all.csv
HPLT/hplt2c_fra_checkpoints,checkpoint_0026000,0.9116883116883115,0.7353067353067353,0.8559622195985832,0.9960753532182104,0.550365344467641,0.7255751917305768,0.7749343832020997,0.653272101033295,0.757201646090535,0.8215839860748477,0.0102255558397948,0.0091376512897814,0.0069656744900489,0.0012386444851877,0.0080360508832827,0.0081482559882747,0.007564488387073,0.0114029540516902,0.0123010024432859,0.0079867094752496,multiblimp/results/HPLT/hplt2c_fra_checkpoints/checkpoint_0026000/all.csv
HPLT/hplt2c_fra_checkpoints,checkpoint_0027000,0.9116883116883115,0.758043758043758,0.8528138528138528,0.9945054945054944,0.5339248434237995,0.7275758586195399,0.7631233595800525,0.6383467278989667,0.7481481481481481,0.820278503046127,0.0102255558397948,0.0088704247591308,0.0070284289540857,0.0014644285515801,0.0080585200603663,0.0081296847078474,0.0077010689181047,0.0115119910249772,0.0124531218612469,0.0080095048107574,multiblimp/results/HPLT/hplt2c_fra_checkpoints/checkpoint_0027000/all.csv
